# framerate: 25
# 0: id
# 1: frame
# 2: x
# 3: y
# 4: plevel (4:strong pushing 3:Mild pushing 2:Just walking 1:Falling behind)
# 5: density (-1: not in the measurement area)
# 6: speed
# 7: x_direction (0: speed is 0)
# 8: y_direction (0: speed is 0)
# 9: space (100: no peds in the direction of movement)
# 10 infid (-1: no peds in the direction of movement)
#id	frame	x	y	plevel	density	speed	x_direction	y_direction	space	infid
29	0	0.5062	5.3927	2	6.5393	0.0140	0.0000	-1.0000	0.0060	12
30	0	-0.0947	5.3850	2	4.4623	0.0061	-0.5735	-0.8192	0.0483	26
31	0	0.1265	5.8246	2	4.9403	0.0188	0.9285	-0.3714	-0.0572	32
32	0	0.4133	5.9217	2	6.9084	0.0232	0.7974	0.6034	0.0587	37
33	0	-0.5060	5.6771	2	5.9807	0.0011	-0.4472	0.8944	0.1733	35
34	0	0.1220	6.2361	2	6.8832	0.0173	-0.6925	-0.7214	0.0515	31
35	0	-0.3825	6.1959	1	5.1587	0.0096	0.6805	0.7328	-0.0680	38
36	0	0.1752	6.2093	2	13.5317	0.0115	-0.9962	0.0866	-0.3004	34
37	0	0.5057	6.3301	2	8.7080	0.0101	0.5433	-0.8396	0.0587	32
38	0	-0.3910	6.4878	2	3.0059	0.0089	0.8944	-0.4472	-0.0680	35
39	0	0.3345	6.7198	2	3.1123	0.0158	0.3162	-0.9487	0.0656	37
1	1	0.4319	1.1282	2	6.1095	0.0054	-0.3846	-0.9231	0.0516	3
2	1	0.3870	1.4801	2	5.0193	0.0063	0.0000	1.0000	0.1728	10
3	1	0.3751	0.7205	1	4.1354	0.0415	-0.7740	0.6332	0.0516	1
4	1	0.5022	4.1745	2	6.4328	0.0100	0.0000	1.0000	0.1945	6
5	1	0.4344	3.2896	2	4.6293	0.0474	0.3607	0.9327	0.1966	9
6	1	0.4901	4.7289	2	5.9432	0.0025	0.0000	1.0000	0.0739	12
7	1	0.3433	2.6116	2	4.3995	0.0227	-0.3491	-0.9371	0.2543	10
8	1	0.2323	0.1396	3	4.0832	0.0094	0.7498	-0.6616	-0.0629	13
9	1	0.3322	3.8367	2	5.1180	0.0409	0.2855	-0.9584	-0.0330	14
10	1	0.2755	2.0011	2	3.3468	0.0656	0.3747	0.9272	0.2543	7
11	1	0.2991	2.8983	2	4.4673	0.0200	0.9998	0.0208	-0.0699	7
12	1	0.2799	5.1085	3	5.6393	0.0278	0.4945	0.8692	0.0026	29
13	1	0.0458	-0.0917	3	-1.0000	0.0463	-0.6935	-0.7205	100.0000	-1
14	1	0.0508	3.6701	2	3.9159	0.0138	0.0000	1.0000	-0.0330	9
15	1	0.0376	4.7850	2	4.2362	0.0398	-0.9945	-0.1047	0.1729	24
16	1	-0.0175	1.6395	3	4.3749	0.0100	0.9991	-0.0416	0.0748	2
17	1	-0.0420	0.9309	1	4.2238	0.0101	0.4961	0.8682	0.1533	1
18	1	-0.0086	4.3199	3	4.0734	0.0423	-0.1083	-0.9941	0.2925	14
19	1	-0.1469	2.5709	2	4.1740	0.0391	0.8944	0.4472	0.1319	7
20	1	-0.2406	2.0393	2	3.0042	0.0413	0.2019	0.9794	0.1798	19
21	1	-0.2367	0.6220	2	3.3841	0.0221	-1.0000	0.0000	100.0000	-1
22	1	-0.2766	0.1647	2	4.5078	0.0605	0.3307	-0.9438	0.0519	13
23	1	-0.3376	3.2769	2	2.9888	0.2232	0.0504	-0.9987	0.1634	28
24	1	-0.4223	4.5157	2	4.3496	0.0162	0.8240	0.5665	0.1729	15
25	1	-0.4564	4.0397	1	4.1425	0.0051	-0.5735	-0.8192	100.0000	-1
26	1	-0.4863	5.2759	3	5.2471	0.0271	-0.0308	0.9995	0.0421	33
27	1	-0.4238	1.3424	2	3.5356	0.0244	0.3417	-0.9398	0.2013	17
28	1	-0.4184	2.7598	2	4.6121	0.0632	-0.2176	0.9760	0.1634	23
29	1	0.5063	5.3917	2	6.5902	0.0212	0.0000	-1.0000	0.0026	12
30	1	-0.0949	5.3864	2	4.4687	0.0057	-0.5882	-0.8087	0.0467	26
31	1	0.1273	5.8236	2	4.9518	0.0193	0.9300	-0.3677	-0.0585	32
32	1	0.4134	5.9187	2	6.9088	0.0254	0.7546	0.6562	0.0597	37
33	1	-0.5061	5.6775	2	6.0161	0.0013	-0.3162	0.9487	0.1734	35
34	1	0.1219	6.2364	2	6.8914	0.0200	-0.7071	-0.7071	0.0528	31
35	1	-0.3821	6.1963	1	5.1543	0.0082	0.7071	0.7071	-0.0681	38
36	1	0.1747	6.2099	2	13.4546	0.0126	-0.9950	-0.0995	-0.3009	34
37	1	0.5059	6.3281	2	8.7032	0.0094	0.5340	-0.8455	0.0597	32
38	1	-0.3908	6.4881	2	3.0055	0.0088	0.8533	-0.5215	-0.0681	35
39	1	0.3348	6.7190	2	3.1093	0.0158	0.3162	-0.9487	0.0667	37
1	2	0.4349	1.1257	2	6.2140	0.0067	-0.2676	-0.9635	0.0394	3
2	2	0.3870	1.4801	2	4.9804	0.0111	0.0322	0.9995	0.1769	10
3	2	0.3587	0.7336	1	4.0887	0.0276	-0.8552	0.5183	0.0866	17
4	2	0.5022	4.1764	2	6.6706	0.0100	-0.0357	0.9994	0.1926	6
5	2	0.4327	3.2934	2	4.5933	0.0525	0.3608	0.9326	0.2069	9
6	2	0.4901	4.7289	2	5.9414	0.0043	0.0000	1.0000	0.0739	12
7	2	0.3435	2.6108	2	4.4264	0.0254	-0.2951	-0.9555	0.2490	10
8	2	0.2325	0.1382	3	4.0366	0.0091	0.6668	-0.7452	-0.0619	13
9	2	0.3559	3.8551	2	5.2411	0.0346	0.3100	-0.9507	-0.0032	14
10	2	0.2766	2.0055	2	3.3446	0.0570	0.5136	0.8580	0.2490	7
11	2	0.3001	2.8975	2	4.4691	0.0197	0.9959	0.0905	-0.0700	7
12	2	0.2799	5.1085	3	5.6411	0.0252	0.5249	0.8512	0.0029	29
13	2	0.0428	-0.0917	3	-1.0000	0.0537	-0.6590	-0.7522	100.0000	-1
14	2	0.0508	3.6701	2	3.8165	0.0100	0.0000	1.0000	-0.0032	9
15	2	0.0376	4.7850	2	4.2079	0.0348	-0.9947	-0.1025	0.1737	24
16	2	-0.0175	1.6395	3	4.3178	0.0132	0.9996	-0.0270	0.0748	2
17	2	-0.0420	0.9309	1	4.3034	0.0117	0.6432	0.7657	0.1552	1
18	2	-0.0093	4.3091	3	4.0577	0.0399	-0.1163	-0.9932	0.2818	14
19	2	-0.1469	2.5709	2	4.1644	0.0382	0.8790	0.4769	0.1320	7
20	2	-0.2427	2.0416	2	2.9936	0.0418	0.2224	0.9750	0.1779	19
21	2	-0.2386	0.6221	2	3.3968	0.0232	-0.9989	0.0461	100.0000	-1
22	2	-0.2753	0.1628	2	4.5196	0.0647	0.3475	-0.9377	0.0474	13
23	2	-0.3348	3.2706	2	2.9912	0.2492	0.0874	-0.9962	0.1526	28
24	2	-0.4242	4.5175	2	4.3524	0.0138	0.8031	0.5958	0.1737	15
25	2	-0.4564	4.0397	1	4.1466	0.0045	-0.3162	-0.9487	0.4187	23
26	2	-0.4862	5.2723	3	5.2507	0.0282	-0.0253	0.9997	0.0456	33
27	2	-0.4251	1.3330	2	3.5411	0.0251	0.2991	-0.9542	0.1954	17
28	2	-0.4185	2.7649	2	4.6554	0.0627	-0.2506	0.9681	0.1526	23
29	2	0.5063	5.3921	2	6.5896	0.0325	-0.0110	-0.9999	0.0029	12
30	2	-0.0950	5.3851	2	4.4676	0.0056	-0.6402	-0.7682	0.0471	26
31	2	0.1288	5.8233	2	4.9480	0.0206	0.9377	-0.3473	-0.0595	32
32	2	0.4135	5.9195	2	6.9233	0.0251	0.7682	0.6402	0.0601	37
33	2	-0.5060	5.6774	2	5.9799	0.0011	-0.3162	0.9487	0.1746	35
34	2	0.1216	6.2352	2	6.9040	0.0225	-0.7150	-0.6991	0.0520	31
35	2	-0.3817	6.1974	1	5.1545	0.0076	0.6585	0.7526	-0.0696	38
36	2	0.1744	6.2096	2	13.4282	0.0137	-0.9878	-0.1560	-0.3013	34
37	2	0.5063	6.3292	2	8.7058	0.0090	0.5547	-0.8321	0.0601	32
38	2	-0.3901	6.4877	2	3.0057	0.0085	0.8384	-0.5450	-0.0696	35
39	2	0.3347	6.7192	2	3.1095	0.0171	0.3350	-0.9422	0.0661	37
1	3	0.4322	1.1278	2	6.1288	0.0078	-0.2800	-0.9600	0.0487	3
2	3	0.3870	1.4801	2	5.0122	0.0147	0.0213	0.9998	0.1745	10
3	3	0.3691	0.7240	1	4.1038	0.0274	-0.9119	0.4104	0.1009	17
4	3	0.5023	4.1763	2	6.6224	0.0116	-0.0540	0.9985	0.1927	6
5	3	0.4328	3.2936	2	4.6116	0.0608	0.3545	0.9351	0.2038	9
6	3	0.4901	4.7289	2	5.9305	0.0062	0.0000	1.0000	0.0743	12
7	3	0.3423	2.6092	2	4.4062	0.0246	-0.3048	-0.9524	0.2497	10
8	3	0.2322	0.1377	3	4.0735	0.0100	0.5328	-0.8462	-0.0621	13
9	3	0.3509	3.8514	2	5.2024	0.0302	0.3409	-0.9401	-0.0081	14
10	3	0.2766	2.0031	2	3.3518	0.0498	0.6651	0.7467	0.2497	7
11	3	0.3002	2.8985	2	4.4615	0.0189	0.9933	0.1159	-0.0677	7
12	3	0.2809	5.1095	3	5.6409	0.0226	0.5125	0.8587	0.0012	29
13	3	0.0427	-0.0922	3	-1.0000	0.0637	-0.6378	-0.7702	100.0000	-1
14	3	0.0508	3.6677	2	3.8035	0.0097	0.0000	1.0000	-0.0081	9
15	3	0.0354	4.7855	2	4.2117	0.0305	-0.9936	-0.1127	0.1710	24
16	3	-0.0172	1.6395	3	4.3351	0.0166	0.9998	-0.0189	0.0745	2
17	3	-0.0425	0.9314	1	4.2578	0.0135	0.7186	0.6954	0.1537	1
18	3	-0.0092	4.3124	3	4.0586	0.0366	-0.1366	-0.9906	0.2875	14
19	3	-0.1464	2.5717	2	4.1596	0.0377	0.8626	0.5059	0.1301	7
20	3	-0.2421	2.0420	2	2.9918	0.0437	0.2643	0.9644	0.1783	19
21	3	-0.2393	0.6221	2	3.3880	0.0247	-0.9980	0.0632	100.0000	-1
22	3	-0.2761	0.1623	2	4.5260	0.0666	0.3568	-0.9342	0.0479	13
23	3	-0.3385	3.2637	2	3.0071	0.2704	0.1191	-0.9929	0.1441	28
24	3	-0.4229	4.5174	2	4.3545	0.0115	0.7593	0.6508	0.1710	15
25	3	-0.4564	4.0397	1	4.1238	0.0057	0.1644	-0.9864	0.4249	23
26	3	-0.4863	5.2741	3	5.2643	0.0313	-0.0300	0.9996	0.0437	33
27	3	-0.4245	1.3362	2	3.5397	0.0275	0.2612	-0.9653	0.1966	17
28	3	-0.4197	2.7662	2	4.7055	0.0614	-0.2901	0.9570	0.1441	23
29	3	0.5063	5.3917	2	6.5905	0.0453	-0.0138	-0.9999	0.0012	12
30	3	-0.0952	5.3845	2	4.4674	0.0058	-0.6508	-0.7593	0.0464	26
31	3	0.1286	5.8236	2	4.9322	0.0222	0.9414	-0.3372	-0.0572	32
32	3	0.4149	5.9221	2	6.9367	0.0223	0.8277	0.5612	0.0569	37
33	3	-0.5061	5.6773	2	5.9913	0.0012	0.0000	1.0000	0.1744	35
34	3	0.1210	6.2351	2	6.9171	0.0248	-0.7196	-0.6944	0.0516	31
35	3	-0.3816	6.1970	1	5.1582	0.0069	0.5855	0.8107	-0.0695	38
36	3	0.1740	6.2097	2	13.4272	0.0147	-0.9772	-0.2124	-0.3012	34
37	3	0.5063	6.3289	2	8.7408	0.0081	0.5369	-0.8437	0.0569	32
38	3	-0.3899	6.4874	2	3.0043	0.0088	0.8209	-0.5711	-0.0695	35
39	3	0.3349	6.7182	2	3.1069	0.0189	0.2813	-0.9596	0.0654	37
1	4	0.4325	1.1272	2	6.1547	0.0082	-0.3060	-0.9520	0.0455	3
2	4	0.3870	1.4801	2	5.0046	0.0158	0.0351	0.9994	0.1762	10
3	4	0.3663	0.7271	1	4.0971	0.0251	-0.9727	0.2321	0.0967	17
4	4	0.5022	4.1764	2	6.6007	0.0139	-0.0797	0.9968	0.1926	6
5	4	0.4335	3.2958	2	4.6224	0.0662	0.3401	0.9404	0.1994	9
6	4	0.4901	4.7289	2	5.9172	0.0064	0.0000	1.0000	0.0744	12
7	4	0.3421	2.6082	2	4.4234	0.0259	-0.3001	-0.9539	0.2466	10
8	4	0.2325	0.1374	3	4.0581	0.0103	0.4580	-0.8890	-0.0600	13
9	4	0.3512	3.8491	2	5.2198	0.0271	0.3285	-0.9445	-0.0094	14
10	4	0.2776	2.0050	2	3.3542	0.0448	0.7993	0.6010	100.0000	-1
11	4	0.3014	2.8982	2	4.4660	0.0184	0.9665	0.2567	0.0590	5
12	4	0.2819	5.1102	3	5.6387	0.0206	0.5264	0.8503	-0.0006	29
13	4	0.0411	-0.0936	3	-1.0000	0.0779	-0.6381	-0.7700	100.0000	-1
14	4	0.0508	3.6683	2	3.7828	0.0097	0.0000	1.0000	-0.0094	9
15	4	0.0330	4.7856	2	4.2010	0.0296	-0.9956	-0.0939	0.1683	24
16	4	-0.0168	1.6395	3	4.3259	0.0167	0.9799	-0.1993	0.0741	2
17	4	-0.0420	0.9318	1	4.2701	0.0138	0.7463	0.6656	0.1532	1
18	4	-0.0094	4.3112	3	4.0569	0.0319	-0.1219	-0.9925	0.2857	14
19	4	-0.1448	2.5726	2	4.1560	0.0363	0.8493	0.5279	0.1282	7
20	4	-0.2429	2.0430	2	2.9863	0.0446	0.2862	0.9582	0.1786	19
21	4	-0.2403	0.6221	2	3.3803	0.0268	-0.9965	0.0830	100.0000	-1
22	4	-0.2755	0.1602	2	4.5374	0.0659	0.3539	-0.9353	0.0458	13
23	4	-0.3380	3.2543	2	3.0077	0.2876	0.1420	-0.9899	0.1326	28
24	4	-0.4223	4.5177	2	4.3573	0.0122	0.6839	0.7295	0.1683	15
25	4	-0.4564	4.0397	1	4.1068	0.0082	0.4741	-0.8805	0.2686	14
26	4	-0.4863	5.2750	3	5.2740	0.0345	-0.0242	0.9997	0.0428	33
27	4	-0.4240	1.3358	2	3.5368	0.0280	0.2682	-0.9634	0.1960	17
28	4	-0.4199	2.7686	2	4.7588	0.0585	-0.3134	0.9496	0.1326	23
29	4	0.5063	5.3910	2	6.6010	0.0606	-0.0183	-0.9998	-0.0006	12
30	4	-0.0953	5.3844	2	4.4674	0.0059	-0.6585	-0.7526	0.0460	26
31	4	0.1292	5.8234	2	4.9271	0.0242	0.9428	-0.3334	-0.0565	32
32	4	0.4159	5.9231	2	6.9490	0.0179	0.9006	0.4347	0.0555	37
33	4	-0.5061	5.6773	2	5.9928	0.0011	0.0000	1.0000	0.1745	35
34	4	0.1204	6.2344	2	6.9295	0.0265	-0.7226	-0.6912	0.0511	31
35	4	-0.3814	6.1971	1	5.1602	0.0070	0.4789	0.8779	-0.0698	38
36	4	0.1735	6.2096	2	13.3899	0.0152	-0.9712	-0.2382	-0.3014	34
37	4	0.5066	6.3286	2	8.7615	0.0072	0.5812	-0.8137	0.0555	32
38	4	-0.3897	6.4872	2	3.0034	0.0087	0.7962	-0.6051	-0.0698	35
39	4	0.3351	6.7175	2	3.1041	0.0208	0.2676	-0.9635	0.0650	37
1	5	0.4325	1.1267	2	6.1716	0.0090	-0.3328	-0.9430	0.0428	3
2	5	0.3870	1.4804	2	5.0050	0.0143	0.0175	0.9998	0.1763	10
3	5	0.3632	0.7299	1	4.0880	0.0239	-0.9921	0.1253	0.0925	17
4	5	0.5022	4.1766	2	6.6261	0.0161	-0.1087	0.9941	0.1924	6
5	5	0.4339	3.2981	2	4.6270	0.0682	0.3041	0.9526	0.1991	9
6	5	0.4901	4.7289	2	5.9048	0.0065	0.0000	1.0000	0.0743	12
7	5	0.3421	2.6072	2	4.4308	0.0232	-0.4211	-0.9070	0.2448	10
8	5	0.2325	0.1371	3	4.0430	0.0121	0.4138	-0.9104	-0.0585	13
9	5	0.3534	3.8514	2	5.2386	0.0249	0.1203	-0.9927	-0.0062	14
10	5	0.2787	2.0057	2	3.3659	0.0423	0.8991	0.4377	100.0000	-1
11	5	0.3024	2.8984	2	4.4738	0.0177	0.9304	0.3665	0.0608	5
12	5	0.2827	5.1105	3	5.6417	0.0192	0.5335	0.8458	-0.0022	29
13	5	0.0402	-0.0951	3	-1.0000	0.0919	-0.6254	-0.7803	100.0000	-1
14	5	0.0508	3.6680	2	3.7438	0.0113	0.0000	1.0000	-0.0062	9
15	5	0.0306	4.7858	2	4.1924	0.0278	-0.9967	-0.0808	0.1659	24
16	5	-0.0163	1.6394	3	4.3111	0.0174	0.9333	-0.3590	0.0735	2
17	5	-0.0415	0.9323	1	4.2845	0.0149	0.8216	0.5701	0.1523	1
18	5	-0.0097	4.3098	3	4.0551	0.0259	-0.1157	-0.9933	0.2846	14
19	5	-0.1438	2.5734	2	4.1545	0.0371	0.8423	0.5391	0.1271	7
20	5	-0.2401	2.0459	2	2.9751	0.0440	0.2957	0.9553	0.1762	19
21	5	-0.2415	0.6221	2	3.3728	0.0281	-0.9952	0.0977	100.0000	-1
22	5	-0.2747	0.1577	2	4.5506	0.0660	0.3445	-0.9388	0.0438	13
23	5	-0.3366	3.2422	2	3.0093	0.2979	0.1619	-0.9868	0.1179	28
24	5	-0.4221	4.5181	2	4.3644	0.0127	0.6668	0.7452	0.1659	15
25	5	-0.4564	4.0397	1	4.0833	0.0152	0.2309	-0.9730	0.4464	23
26	5	-0.4863	5.2749	3	5.2830	0.0368	-0.0204	0.9998	0.0429	33
27	5	-0.4240	1.3347	2	3.5304	0.0289	0.3110	-0.9504	0.1952	17
28	5	-0.4206	2.7717	2	4.8376	0.0555	-0.3378	0.9412	0.1179	23
29	5	0.5062	5.3899	2	6.6038	0.0748	-0.0201	-0.9998	-0.0022	12
30	5	-0.0954	5.3840	2	4.4669	0.0057	-0.7071	-0.7071	0.0458	26
31	5	0.1300	5.8232	2	4.9192	0.0259	0.9375	-0.3479	-0.0556	32
32	5	0.4170	5.9245	2	6.9621	0.0135	0.9827	0.1854	100.0000	-1
33	5	-0.5061	5.6773	2	5.9868	0.0015	0.0000	1.0000	0.1748	35
34	5	0.1196	6.2336	2	6.9423	0.0272	-0.7341	-0.6790	0.0505	31
35	5	-0.3812	6.1973	1	5.1629	0.0069	0.4327	0.9015	-0.0702	38
36	5	0.1729	6.2095	2	13.3487	0.0155	-0.9662	-0.2577	-0.3015	34
37	5	0.5068	6.3284	2	8.7839	0.0061	0.6196	-0.7849	0.0538	32
38	5	-0.3894	6.4870	2	3.0020	0.0090	0.8099	-0.5865	-0.0702	35
39	5	0.3355	6.7168	2	3.1020	0.0221	0.2265	-0.9740	0.0645	37
1	6	0.4322	1.1265	2	6.1454	0.0104	-0.1683	-0.9857	0.0452	3
2	6	0.3870	1.4816	2	5.0180	0.0153	0.0164	0.9999	0.1745	10
3	6	0.3660	0.7267	1	4.0922	0.0237	-0.9798	-0.2002	0.0961	17
4	6	0.5022	4.1769	2	6.6158	0.0207	-0.1211	0.9926	0.1927	6
5	6	0.4353	3.3007	2	4.6443	0.0747	0.1573	0.9875	0.1963	9
6	6	0.4901	4.7295	2	5.9016	0.0057	0.0000	1.0000	0.0738	12
7	6	0.3416	2.6070	2	4.4315	0.0235	-0.5223	-0.8528	0.2448	10
8	6	0.2325	0.1366	3	4.0509	0.0194	0.1414	-0.9899	-0.0558	13
9	6	0.3529	3.8509	2	5.2441	0.0580	0.8102	0.5861	-0.0014	4
10	6	0.2802	2.0053	2	3.3810	0.0432	0.9481	-0.3180	100.0000	-1
11	6	0.3032	2.8985	2	4.4842	0.0172	0.8601	0.5102	0.0633	5
12	6	0.2832	5.1108	3	5.6556	0.0139	0.8293	0.5589	-0.0045	29
13	6	0.0386	-0.0978	3	-1.0000	0.1132	-0.6032	-0.7976	100.0000	-1
14	6	0.0508	3.6676	2	3.7096	0.0025	0.0000	-1.0000	0.4495	11
15	6	0.0294	4.7856	2	4.1888	0.0286	-0.9981	0.0613	0.1645	24
16	6	-0.0151	1.6394	3	4.3003	0.0200	0.8736	-0.4867	0.0720	2
17	6	-0.0408	0.9330	1	4.2747	0.0174	0.8886	0.4586	0.1510	1
18	6	-0.0097	4.3098	3	4.0529	0.0309	-0.0810	-0.9967	0.2850	14
19	6	-0.1431	2.5744	2	4.1534	0.0313	0.7421	0.6703	0.1258	7
20	6	-0.2365	2.0489	2	2.9614	0.0412	0.2611	0.9653	0.1737	19
21	6	-0.2425	0.6222	2	3.3591	0.0338	-0.9901	0.1404	100.0000	-1
22	6	-0.2735	0.1545	2	4.5646	0.0623	0.3090	-0.9511	0.0413	13
23	6	-0.3346	3.2282	2	3.0103	0.3216	0.1897	-0.9818	0.1019	28
24	6	-0.4218	4.5181	2	4.3639	0.0113	0.3752	0.9269	0.1645	15
25	6	-0.4571	4.0387	1	4.0564	0.0237	0.1162	-0.9932	0.4597	23
26	6	-0.4863	5.2753	3	5.2869	0.0257	0.1942	0.9810	0.0426	33
27	6	-0.4242	1.3339	2	3.5217	0.0369	0.1896	-0.9819	0.1947	17
28	6	-0.4217	2.7746	2	4.9365	0.0574	-0.3526	0.9358	0.1019	23
29	6	0.5062	5.3876	2	6.6068	0.0950	-0.0210	-0.9998	-0.0045	12
30	6	-0.0955	5.3839	2	4.4655	0.0087	-0.4586	-0.8886	0.0456	26
31	6	0.1308	5.8229	2	4.9135	0.0274	0.9505	-0.3107	-0.0551	32
32	6	0.4179	5.9257	2	6.9672	0.0130	0.8659	0.5003	0.0522	37
33	6	-0.5061	5.6774	2	5.9859	0.0013	0.1961	0.9806	0.1747	35
34	6	0.1186	6.2327	2	6.9501	0.0304	-0.7392	-0.6735	0.0500	31
35	6	-0.3811	6.1973	1	5.1679	0.0065	0.2696	0.9630	-0.0705	38
36	6	0.1722	6.2090	2	13.3124	0.0169	-0.9295	-0.3688	-0.3014	34
37	6	0.5069	6.3282	2	8.7961	0.0037	0.8805	0.4741	100.0000	-1
38	6	-0.3892	6.4867	2	3.0012	0.0099	0.7557	-0.6549	-0.0705	35
39	6	0.3357	6.7162	2	3.0992	0.0231	0.1732	-0.9849	0.0641	37
1	7	0.4322	1.1259	2	6.1225	0.0112	-0.9156	-0.4020	0.0467	3
2	7	0.3871	1.4832	2	5.0335	0.0160	0.0156	0.9999	0.1716	10
3	7	0.3671	0.7244	1	4.0935	0.0363	0.3100	-0.9507	0.2434	8
4	7	0.5021	4.1773	2	6.6115	0.0219	-0.1939	0.9810	0.1929	6
5	7	0.4365	3.3038	2	4.6619	0.0713	0.1894	0.9819	0.1936	9
6	7	0.4901	4.7301	2	5.9028	0.0045	0.0000	1.0000	0.0733	12
7	7	0.3414	2.6053	2	4.4299	0.0246	-0.7020	-0.7122	0.1244	19
8	7	0.2325	0.1362	3	4.0534	0.0220	0.2157	-0.9765	-0.0522	13
9	7	0.3531	3.8511	2	5.2560	0.0195	-0.6809	-0.7323	-0.0061	14
10	7	0.2825	2.0044	2	3.3966	0.0529	0.8134	-0.5817	100.0000	-1
11	7	0.3039	2.8989	2	4.4895	0.0165	0.8178	0.5755	0.0661	5
12	7	0.2836	5.1110	3	5.6848	0.0126	0.7731	0.6343	-0.0081	29
13	7	0.0364	-0.1011	3	-1.0000	0.1418	-0.5379	-0.8430	100.0000	-1
14	7	0.0508	3.6671	2	3.6713	0.0020	0.0000	-1.0000	0.4488	11
15	7	0.0292	4.7856	2	4.1817	0.0333	-0.9977	0.0675	0.1644	24
16	7	-0.0138	1.6394	3	4.2912	0.0207	0.8321	-0.5547	0.0703	2
17	7	-0.0399	0.9334	1	4.2735	0.0221	0.9277	0.3733	0.0975	3
18	7	-0.0099	4.3088	3	4.0524	0.0080	-0.0624	-0.9981	0.2846	14
19	7	-0.1421	2.5753	2	4.1516	0.0356	0.7380	0.6748	0.1244	7
20	7	-0.2359	2.0506	2	2.9495	0.0320	0.2111	0.9775	0.1730	19
21	7	-0.2437	0.6225	2	3.3471	0.0339	-0.9879	0.1548	100.0000	-1
22	7	-0.2720	0.1512	2	4.5773	0.0613	0.2731	-0.9620	0.0385	13
23	7	-0.3312	3.2122	2	3.0067	0.3381	0.1997	-0.9799	0.0849	28
24	7	-0.4219	4.5182	2	4.3602	0.0114	0.7700	0.6380	0.1644	15
25	7	-0.4568	4.0385	1	4.0237	0.0306	0.0654	-0.9979	0.4758	23
26	7	-0.4863	5.2767	3	5.2927	0.0369	0.2441	0.9697	0.0412	33
27	7	-0.4241	1.3327	2	3.5155	0.0219	0.7405	-0.6721	0.1941	17
28	7	-0.4228	2.7768	2	5.0483	0.0472	-0.4451	0.8955	0.0849	23
29	7	0.5061	5.3836	2	6.6105	0.1210	-0.0207	-0.9998	-0.0081	12
30	7	-0.0957	5.3838	2	4.4626	0.0066	-0.6476	-0.7619	0.0450	26
31	7	0.1319	5.8226	2	4.9076	0.0280	0.9374	-0.3482	-0.0551	32
