# framerate: 25
# 0: id
# 1: frame
# 2: x
# 3: y
# 4: plevel (4:strong pushing 3:Mild pushing 2:Just walking 1:Falling behind)
# 5: density (-1: not in the measurement area)
# 6: speed
# 7: x_direction (0: speed is 0)
# 8: y_direction (0: speed is 0)
# 9: space (100: no peds in the direction of movement)
# 10 infid (-1: no peds in the direction of movement)
#id	frame	x	y	plevel	density	speed	x_direction	y_direction	space	infid
23	0	-0.4162	1.0322	3	3.9817	0.0867	0.5856	-0.8106	0.1405	18
24	0	-0.4672	1.9189	2	4.9122	0.0371	0.4445	-0.8958	0.1332	21
25	0	-0.5032	5.6260	3	4.4360	0.0062	0.2425	-0.9701	0.3514	17
26	0	-0.0995	5.8198	3	4.1679	0.0202	-0.7433	-0.6690	0.0878	25
27	0	0.3379	5.7574	2	4.2065	0.0748	0.9931	0.1170	-0.0349	28
28	0	0.3834	6.0793	3	3.7278	0.1184	0.8845	0.4665	100.0000	-1
29	0	-0.2941	6.2143	2	3.7453	0.0062	-0.9312	0.3644	0.0486	30
30	0	-0.4706	6.5828	3	4.0733	0.0061	-0.8944	0.4472	100.0000	-1
31	0	0.1221	6.7175	3	2.2392	0.1572	-0.9797	-0.2004	0.2478	30
1	1	0.4454	1.0648	1	3.5360	0.1223	-0.9999	0.0102	0.5020	23
2	1	0.4710	2.8354	3	4.4540	0.1403	-0.2459	-0.9693	0.1328	8
3	1	0.4827	4.1953	3	6.0061	0.0793	-0.4064	0.9137	0.0601	9
4	1	0.4057	3.3433	2	4.6220	0.0052	-0.2873	0.9578	0.1118	6
5	1	0.2189	0.5319	2	2.6336	0.0671	-0.3129	-0.9498	0.2482	12
6	1	0.3328	3.8094	2	4.1478	0.0189	-0.3827	-0.9239	0.1118	4
7	1	0.2732	1.8977	3	4.0539	0.0492	0.5687	0.8226	-0.0268	13
8	1	0.2848	2.3791	2	4.1298	0.0277	-0.2169	-0.9762	-0.0611	13
9	1	0.2841	4.5655	3	3.3837	0.0830	0.9997	0.0241	100.0000	-1
10	1	0.1523	1.5089	3	3.4948	0.0934	-0.5165	-0.8563	0.3838	23
11	1	0.1820	5.1627	2	2.5987	0.1863	-0.3114	-0.9503	0.1252	17
12	1	0.0212	-0.0433	2	-1.0000	0.0969	-0.4181	-0.9084	100.0000	-1
13	1	0.0754	2.1658	3	6.5772	0.0739	-0.0710	-0.9975	-0.0268	7
14	1	-0.0786	3.3380	2	3.5824	0.0185	-0.4741	-0.8805	0.1780	19
15	1	-0.2075	4.4279	3	3.2481	0.0430	0.6111	0.7915	0.1505	9
16	1	-0.1936	3.9877	2	3.6376	0.0605	0.1610	-0.9869	0.0467	22
17	1	-0.2493	4.9405	3	2.8686	0.0202	0.1483	-0.9889	0.1543	15
18	1	-0.2343	0.5646	2	2.6810	0.1137	0.3782	-0.9257	0.2994	12
19	1	-0.2481	2.8274	3	2.7330	0.0229	-0.9826	-0.1856	100.0000	-1
20	1	-0.2577	2.3345	3	4.0912	0.0189	-0.5547	-0.8321	0.1046	24
21	1	-0.3215	1.4512	2	4.1551	0.0880	0.8774	0.4798	0.1173	10
22	1	-0.4010	3.6379	3	4.2613	0.0827	0.3505	-0.9366	0.0803	14
23	1	-0.4159	1.0289	3	3.9576	0.0936	0.6195	-0.7850	0.1386	18
24	1	-0.4639	1.9182	2	4.9060	0.0367	0.2585	-0.9660	0.1282	21
25	1	-0.5031	5.6272	3	4.3552	0.0104	0.1448	-0.9895	0.3721	17
26	1	-0.0997	5.8187	3	4.1555	0.0200	-0.8359	-0.5489	0.0865	25
27	1	0.3378	5.7570	2	4.2101	0.0866	0.9960	0.0895	-0.0319	28
28	1	0.3846	6.0817	3	3.7091	0.1224	0.9539	0.3003	100.0000	-1
29	1	-0.2946	6.2169	2	3.7463	0.0064	-0.7809	-0.6247	0.2655	25
30	1	-0.4706	6.5829	3	4.1080	0.0065	-0.9231	0.3846	100.0000	-1
31	1	0.1169	6.7187	3	2.2446	0.1659	-0.9554	-0.2954	0.2430	30
1	2	0.4423	1.0682	1	3.5102	0.1307	-0.9984	-0.0574	0.4973	23
2	2	0.4656	2.8269	3	4.4072	0.1232	-0.1969	-0.9804	0.1241	8
3	2	0.4805	4.2005	3	5.9702	0.0652	-0.4791	0.8777	0.0516	9
4	2	0.4054	3.3438	2	4.6104	0.0036	-0.4191	0.9080	0.1090	6
5	2	0.2177	0.5297	2	2.6149	0.0722	-0.2839	-0.9589	0.2508	12
6	2	0.3321	3.8070	2	4.1155	0.0139	-0.5039	-0.8638	0.1090	4
7	2	0.2732	1.8977	3	4.0352	0.0538	0.5760	0.8175	-0.0198	13
8	2	0.2853	2.3776	2	4.1489	0.0295	-0.3137	-0.9495	-0.0524	13
9	2	0.2881	4.5644	3	3.4306	0.0747	0.9973	0.0736	100.0000	-1
10	2	0.1497	1.5076	3	3.5321	0.0998	-0.4859	-0.8740	0.3826	23
11	2	0.1893	5.1595	2	2.5996	0.2016	-0.4192	-0.9079	0.1318	17
12	2	0.0239	-0.0495	2	-1.0000	0.1147	-0.4706	-0.8824	100.0000	-1
13	2	0.0629	2.1651	3	6.5080	0.0893	0.2603	-0.9655	-0.0198	7
14	2	-0.0767	3.3387	2	3.6161	0.0256	-0.5858	-0.8104	0.1793	19
15	2	-0.2062	4.4236	3	3.2551	0.0554	0.5145	0.8575	0.1540	9
16	2	-0.1992	3.9894	2	3.6367	0.0812	0.3172	-0.9484	0.0491	22
17	2	-0.2501	4.9386	3	2.8403	0.0207	0.1448	-0.9895	0.1569	15
18	2	-0.2376	0.5603	2	2.6848	0.1282	0.4720	-0.8816	0.3035	12
19	2	-0.2481	2.8274	3	2.7356	0.0244	-0.9719	-0.2353	100.0000	-1
20	2	-0.2580	2.3345	3	4.1288	0.0197	-0.4573	-0.8893	0.1055	24
21	2	-0.3172	1.4530	2	4.1311	0.0878	0.8797	0.4755	0.1101	10
22	2	-0.3985	3.6321	3	4.2492	0.0803	0.2928	-0.9562	0.0755	14
23	2	-0.4139	1.0240	3	3.9220	0.0965	0.6322	-0.7748	0.1361	18
24	2	-0.4656	1.9179	2	4.9565	0.0412	0.4005	-0.9163	0.1280	21
25	2	-0.5031	5.6280	3	4.3467	0.0141	0.1240	-0.9923	0.3744	17
26	2	-0.1000	5.8187	3	4.1382	0.0222	-0.8555	-0.5178	0.0859	25
27	2	0.3379	5.7577	2	4.2128	0.0946	0.9993	0.0370	-0.0323	28
28	2	0.3855	6.0819	3	3.6918	0.1298	0.9862	0.1656	100.0000	-1
29	2	-0.2946	6.2169	2	3.7511	0.0077	-0.8115	-0.5843	0.2647	25
30	2	-0.4706	6.5831	3	4.1421	0.0069	-0.9450	0.3271	100.0000	-1
31	2	0.1095	6.7198	3	2.2462	0.1701	-0.9198	-0.3923	0.2360	30
1	3	0.4391	1.0606	1	3.5004	0.1412	-0.9967	0.0814	0.4918	21
2	3	0.4660	2.8228	3	4.4003	0.1210	-0.1921	-0.9814	0.1211	8
3	3	0.4785	4.2035	3	5.9613	0.0562	-0.5340	0.8455	0.0466	9
4	3	0.4059	3.3443	2	4.5892	0.0045	-0.9430	0.3328	0.1236	14
5	3	0.2174	0.5294	2	2.6391	0.0843	-0.2786	-0.9604	0.2474	12
6	3	0.3319	3.8073	2	4.1246	0.0151	-0.5121	-0.8589	0.1089	4
7	3	0.2736	1.8996	3	4.0480	0.0535	0.6258	0.7800	-0.0285	13
8	3	0.2848	2.3771	2	4.1836	0.0342	-0.3140	-0.9494	-0.0592	13
9	3	0.2920	4.5648	3	3.4459	0.0655	0.9958	0.0916	100.0000	-1
10	3	0.1498	1.5059	3	3.5042	0.1095	-0.5091	-0.8607	0.3805	23
11	3	0.1831	5.1579	2	2.6055	0.2040	-0.3849	-0.9230	0.1221	17
12	3	0.0201	-0.0451	2	-1.0000	0.1544	-0.3303	-0.9439	100.0000	-1
13	3	0.0730	2.1635	3	6.5530	0.0984	-0.0458	-0.9990	-0.0285	7
14	3	-0.0777	3.3376	2	3.6052	0.0255	-0.5682	-0.8229	0.1780	19
15	3	-0.2056	4.4255	3	3.2211	0.0557	0.6014	0.7989	0.1567	9
16	3	-0.1947	3.9880	2	3.6356	0.0882	0.1956	-0.9807	0.0490	22
17	3	-0.2487	4.9434	3	2.8561	0.0373	-0.0402	-0.9992	0.1597	15
18	3	-0.2346	0.5597	2	2.6935	0.1456	0.4293	-0.9032	0.2962	12
19	3	-0.2500	2.8279	3	2.7409	0.0232	-0.9070	-0.4211	100.0000	-1
20	3	-0.2587	2.3347	3	4.0891	0.0216	-0.3473	-0.9377	0.1061	24
21	3	-0.3165	1.4539	2	4.1386	0.0948	0.8939	0.4483	0.1092	10
22	3	-0.3989	3.6336	3	4.2463	0.0981	0.2700	-0.9629	0.0768	14
23	3	-0.4135	1.0253	3	3.9159	0.1137	0.5848	-0.8112	0.1388	18
24	3	-0.4658	1.9171	2	4.9446	0.0445	0.4495	-0.8933	0.1267	21
25	3	-0.5030	5.6269	3	4.3665	0.0129	0.1360	-0.9907	0.3693	17
26	3	-0.1004	5.8186	3	4.1390	0.0238	-0.8815	-0.4722	0.0859	25
27	3	0.3385	5.7575	2	4.1788	0.0998	0.9999	0.0125	-0.0290	28
28	3	0.3875	6.0849	3	3.6805	0.1353	0.9998	-0.0203	100.0000	-1
29	3	-0.2945	6.2162	2	3.7508	0.0078	-0.9350	-0.3547	100.0000	-1
30	3	-0.4708	6.5832	3	4.1618	0.0067	-0.9656	0.2600	100.0000	-1
31	3	0.1049	6.7205	3	2.2511	0.1816	-0.8823	-0.4707	0.2318	30
1	4	0.4347	1.0643	1	3.4724	0.1470	-0.9998	0.0221	0.4873	23
2	4	0.4630	2.8166	3	4.3677	0.1090	-0.1536	-0.9881	0.1158	8
3	4	0.4784	4.2082	3	5.9721	0.0465	-0.7257	0.6880	0.0396	9
4	4	0.4060	3.3445	2	4.5702	0.0045	-0.9939	0.1104	0.1238	14
5	4	0.2167	0.5267	2	2.6371	0.0926	-0.2647	-0.9643	0.2467	12
6	4	0.3318	3.8067	2	4.1049	0.0136	-0.5882	-0.8087	0.1081	4
7	4	0.2744	1.9014	3	4.0477	0.0526	0.6555	0.7552	-0.0295	13
8	4	0.2846	2.3755	2	4.2112	0.0368	-0.3467	-0.9380	-0.0575	13
9	4	0.2969	4.5642	3	3.4796	0.0522	0.9867	0.1628	100.0000	-1
10	4	0.1480	1.5038	3	3.5314	0.1163	-0.4989	-0.8667	0.3782	23
11	4	0.1819	5.1541	2	2.5997	0.2067	-0.4016	-0.9158	0.1211	17
12	4	0.0209	-0.0475	2	-1.0000	0.1905	-0.3162	-0.9487	100.0000	-1
13	4	0.0707	2.1616	3	6.5457	0.1105	-0.0113	-0.9999	-0.0295	7
14	4	-0.0777	3.3366	2	3.6112	0.0267	-0.5910	-0.8067	0.1779	19
15	4	-0.2050	4.4241	3	3.2154	0.0636	0.5816	0.8135	0.1577	17
16	4	-0.1958	3.9863	2	3.6364	0.0975	0.2359	-0.9718	0.0477	22
17	4	-0.2489	4.9399	3	2.8567	0.0407	-0.0983	-0.9952	0.1577	15
18	4	-0.2324	0.5569	2	2.6947	0.1613	0.4279	-0.9038	0.2953	12
19	4	-0.2514	2.8275	3	2.7472	0.0228	-0.8565	-0.5161	100.0000	-1
20	4	-0.2589	2.3345	3	4.0932	0.0222	-0.3263	-0.9453	0.1067	24
21	4	-0.3137	1.4560	2	4.1338	0.0980	0.9106	0.4132	0.1042	10
22	4	-0.3974	3.6319	3	4.2472	0.1077	0.2113	-0.9774	0.0752	14
23	4	-0.4116	1.0223	3	3.8845	0.1209	0.5585	-0.8295	0.1387	18
24	4	-0.4653	1.9159	2	4.9607	0.0463	0.4856	-0.8742	0.1242	21
25	4	-0.5030	5.6267	3	4.3556	0.0144	0.1390	-0.9903	0.3723	17
26	4	-0.1009	5.8183	3	4.1206	0.0250	-0.8984	-0.4392	0.0854	25
27	4	0.3397	5.7583	2	4.1484	0.1016	0.9992	-0.0394	-0.0260	28
28	4	0.3904	6.0884	3	3.6708	0.1417	0.9792	-0.2029	-0.0260	27
29	4	-0.2947	6.2164	2	3.7521	0.0083	-0.9062	-0.4229	100.0000	-1
30	4	-0.4710	6.5834	3	4.1930	0.0063	-0.9929	0.1191	100.0000	-1
31	4	0.0988	6.7211	3	2.2571	0.1894	-0.8357	-0.5492	0.2262	30
1	5	0.4303	1.0644	1	3.4511	0.1538	-0.9997	0.0228	0.4814	23
2	5	0.4607	2.8103	3	4.3430	0.0960	-0.1250	-0.9922	0.1105	8
3	5	0.4775	4.2121	3	5.9596	0.0385	-0.8769	0.4807	0.0338	9
4	5	0.4059	3.3447	2	4.5549	0.0047	-0.9487	-0.3162	0.1230	14
5	5	0.2159	0.5246	2	2.6355	0.1039	-0.2454	-0.9694	0.2469	12
6	5	0.3309	3.8053	2	4.0926	0.0090	-0.6931	-0.7208	0.2619	14
7	5	0.2751	1.9035	3	4.0465	0.0500	0.6996	0.7146	-0.0321	13
8	5	0.2845	2.3740	2	4.2416	0.0419	-0.3939	-0.9191	-0.0566	13
9	5	0.3012	4.5642	3	3.5246	0.0376	0.9709	0.2394	100.0000	-1
10	5	0.1465	1.5008	3	3.5447	0.1213	-0.5048	-0.8633	0.3751	23
11	5	0.1796	5.1468	2	2.5974	0.1979	-0.4345	-0.9007	0.1164	17
12	5	0.0199	-0.0498	2	-1.0000	0.2295	-0.2767	-0.9609	100.0000	-1
13	5	0.0700	2.1594	3	6.5394	0.1238	0.0000	-1.0000	-0.0321	7
14	5	-0.0770	3.3358	2	3.6315	0.0299	-0.6772	-0.7358	0.1776	19
15	5	-0.2033	4.4251	3	3.2044	0.0625	0.5884	0.8086	0.1558	17
16	5	-0.1955	3.9853	2	3.6212	0.1030	0.2403	-0.9707	0.0489	22
17	5	-0.2490	4.9389	3	2.8664	0.0447	-0.0951	-0.9955	0.1558	15
18	5	-0.2314	0.5538	2	2.6984	0.1798	0.4422	-0.8969	0.2938	12
19	5	-0.2523	2.8276	3	2.7517	0.0259	-0.7714	-0.6364	100.0000	-1
20	5	-0.2594	2.3344	3	4.0883	0.0243	-0.2570	-0.9664	0.1074	24
21	5	-0.3105	1.4580	2	4.1297	0.0989	0.9304	0.3666	0.0990	10
22	5	-0.3951	3.6284	3	4.2317	0.1121	0.1561	-0.9877	0.0722	14
23	5	-0.4100	1.0205	3	3.8572	0.1299	0.5100	-0.8602	0.1397	18
24	5	-0.4653	1.9148	2	4.9776	0.0549	0.4417	-0.8971	0.1223	21
25	5	-0.5029	5.6264	3	4.3537	0.0156	0.1280	-0.9918	0.3729	17
26	5	-0.1014	5.8180	3	4.0929	0.0265	-0.9055	-0.4244	0.0849	25
27	5	0.3420	5.7596	2	4.1006	0.1003	0.9945	-0.1047	-0.0224	28
28	5	0.3945	6.0931	3	3.6679	0.1505	0.9156	-0.4021	-0.0224	27
29	5	-0.2949	6.2160	2	3.7537	0.0080	-0.9389	-0.3443	100.0000	-1
30	5	-0.4712	6.5835	3	4.2213	0.0060	-0.9991	0.0416	100.0000	-1
31	5	0.0928	6.7211	3	2.2638	0.1961	-0.7829	-0.6222	0.2205	30
1	6	0.4257	1.0634	1	3.4286	0.1599	-0.9991	0.0422	0.4748	23
2	6	0.4591	2.8050	3	4.3251	0.0835	-0.1318	-0.9913	0.1061	8
3	6	0.4766	4.2151	3	5.9544	0.0331	-0.9907	0.1361	0.0286	9
4	6	0.4061	3.3449	2	4.5380	0.0071	-0.7071	-0.7071	0.1233	14
5	6	0.2151	0.5220	2	2.6373	0.1167	-0.2314	-0.9729	0.2472	12
6	6	0.3303	3.8045	2	4.0886	0.0060	-0.8384	-0.5450	0.2614	14
7	6	0.2759	1.9054	3	4.0456	0.0471	0.7383	0.6745	-0.0356	13
8	6	0.2844	2.3729	2	4.2696	0.0512	-0.3714	-0.9285	-0.0565	13
9	6	0.3051	4.5638	3	3.5637	0.0220	0.8524	0.5228	100.0000	-1
10	6	0.1448	1.4976	3	3.5542	0.1266	-0.5116	-0.8592	0.3714	23
11	6	0.1754	5.1387	2	2.5934	0.1849	-0.4407	-0.8976	0.1095	17
12	6	0.0184	-0.0525	2	-1.0000	0.2752	-0.2389	-0.9710	100.0000	-1
13	6	0.0711	2.1570	3	6.5423	0.1378	-0.0236	-0.9997	-0.0356	7
14	6	-0.0771	3.3353	2	3.6435	0.0341	-0.7180	-0.6960	0.1773	19
15	6	-0.2028	4.4277	3	3.1915	0.0581	0.6582	0.7528	0.1658	9
16	6	-0.1942	3.9833	2	3.6030	0.1089	0.1996	-0.9799	0.0493	22
17	6	-0.2490	4.9379	3	2.8869	0.0496	-0.1160	-0.9933	0.1523	15
18	6	-0.2292	0.5507	2	2.7018	0.1986	0.4457	-0.8952	0.2920	12
19	6	-0.2530	2.8276	3	2.7553	0.0286	-0.7071	-0.7071	0.1333	20
20	6	-0.2597	2.3343	3	4.0754	0.0269	-0.1764	-0.9843	0.0153	13
21	6	-0.3077	1.4599	2	4.1329	0.1018	0.9532	0.3022	0.0941	10
22	6	-0.3937	3.6259	3	4.2269	0.1198	0.0981	-0.9952	0.0697	14
23	6	-0.4079	1.0185	3	3.8273	0.1381	0.4508	-0.8926	0.1408	18
24	6	-0.4645	1.9129	2	4.9831	0.0625	0.4117	-0.9113	0.1194	21
25	6	-0.5029	5.6257	3	4.3547	0.0159	0.1414	-0.9899	0.3732	17
26	6	-0.1020	5.8172	3	4.0567	0.0279	-0.9066	-0.4219	0.0843	25
27	6	0.3456	5.7611	2	4.0479	0.0955	0.9821	-0.1886	100.0000	-1
28	6	0.3999	6.0986	3	3.6730	0.1649	0.8110	-0.5851	-0.0182	27
29	6	-0.2951	6.2157	2	3.7536	0.0078	-0.9662	-0.2577	100.0000	-1
30	6	-0.4714	6.5836	3	4.2491	0.0053	-0.9955	-0.0948	100.0000	-1
31	6	0.0870	6.7200	3	2.2702	0.2001	-0.7311	-0.6823	0.2148	30
1	7	0.4204	1.0642	1	3.4052	0.1633	-0.9995	0.0321	0.4672	23
2	7	0.4575	2.7993	3	4.3087	0.0698	-0.0967	-0.9953	0.1013	8
3	7	0.4761	4.2182	3	5.9468	0.0337	-0.9572	-0.2894	0.0793	6
4	7	0.4060	3.3450	2	4.5183	0.0096	-0.5183	-0.8552	0.1881	2
5	7	0.2143	0.5193	2	2.6317	0.1317	-0.2201	-0.9755	0.2478	12
6	7	0.3299	3.8039	2	4.0846	0.0046	-0.9864	-0.1644	0.1917	16
7	7	0.2772	1.9073	3	4.0451	0.0420	0.7803	0.6254	0.1046	8
8	7	0.2842	2.3718	2	4.2987	0.0626	-0.3555	-0.9347	-0.0563	13
9	7	0.3091	4.5644	3	3.6095	0.0148	-0.1012	0.9949	0.2214	11
10	7	0.1428	1.4936	3	3.5739	0.1285	-0.5196	-0.8544	0.3671	23
11	7	0.1711	5.1292	2	2.5909	0.1660	-0.4670	-0.8843	0.1031	17
12	7	0.0154	-0.0550	2	-1.0000	0.3252	-0.1937	-0.9811	100.0000	-1
13	7	0.0727	2.1539	3	6.5411	0.1514	-0.0512	-0.9987	-0.0396	7
14	7	-0.0770	3.3344	2	3.6592	0.0392	-0.7593	-0.6508	0.1767	19
15	7	-0.2019	4.4305	3	3.1808	0.0515	0.7380	0.6748	0.1683	9
16	7	-0.1927	3.9808	2	3.5809	0.1124	0.1691	-0.9856	0.0498	22
17	7	-0.2494	4.9353	3	2.9101	0.0480	-0.0990	-0.9951	0.1470	15
18	7	-0.2276	0.5471	2	2.7106	0.2172	0.4546	-0.8907	0.2893	12
19	7	-0.2535	2.8275	3	2.7579	0.0319	-0.6585	-0.7526	0.1341	20
20	7	-0.2603	2.3334	3	4.0618	0.0293	-0.0767	-0.9971	0.0183	13
21	7	-0.3045	1.4618	2	4.1341	0.1036	0.9728	0.2317	0.0884	10
22	7	-0.3920	3.6227	3	4.2193	0.1259	0.0417	-0.9991	0.0670	14
23	7	-0.4054	1.0159	3	3.7952	0.1455	0.3814	-0.9244	0.1414	18
24	7	-0.4635	1.9111	2	4.9915	0.0741	0.3474	-0.9377	0.1166	21
25	7	-0.5028	5.6252	3	4.3504	0.0169	0.1331	-0.9911	0.3750	17
26	7	-0.1027	5.8162	3	4.0133	0.0293	-0.8961	-0.4438	0.0834	25
27	7	0.3503	5.7618	2	3.9973	0.0869	0.9611	-0.2762	100.0000	-1
28	7	0.4058	6.1031	3	3.6805	0.1849	0.6962	-0.7178	-0.0142	27
29	7	-0.2955	6.2155	2	3.7553	0.0071	-0.9899	-0.1414	100.0000	-1
30	7	-0.4716	6.5836	3	4.2792	0.0046	-0.9762	-0.2169	100.0000	-1
31	7	0.0808	6.7178	3	2.2737	0.2002	-0.6719	-0.7406	0.2085	30
1	8	0.4145	1.0646	1	3.3783	0.1653	-0.9994	0.0333	0.4588	23
2	8	0.4564	2.7944	3	4.2985	0.0583	-0.0557	-0.9984	0.0969	8
3	8	0.4746	4.2206	3	5.9259	0.0395	-0.7846	-0.6201	0.0813	6
4	8	0.4059	3.3451	2	4.5001	0.0140	-0.4111	-0.9116	0.1930	2
5	8	0.2134	0.5161	2	2.6292	0.1476	-0.2117	-0.9773	0.2487	12
6	8	0.3299	3.8037	2	4.0860	0.0056	-0.9908	-0.1351	0.1897	16
7	8	0.2787	1.9092	3	4.0456	0.0348	0.8186	0.5744	100.0000	-1
8	8	0.2841	2.3712	2	4.3200	0.0765	-0.3465	-0.9381	-0.0545	13
9	8	0.3121	4.5648	3	3.6580	0.0292	-0.7526	0.6585	0.2122	11
10	8	0.1409	1.4898	3	3.5937	0.1309	-0.5271	-0.8498	0.3635	23
11	8	0.1681	5.1186	2	2.5926	0.1453	-0.5180	-0.8554	0.0963	17
12	8	0.0141	-0.0590	2	-1.0000	0.3792	-0.1655	-0.9862	100.0000	-1
13	8	0.0728	2.1506	3	6.5281	0.1658	-0.0558	-0.9984	-0.0427	7
14	8	-0.0769	3.3336	2	3.6707	0.0439	-0.7973	-0.6036	0.1765	19
15	8	-0.2017	4.4336	3	3.1636	0.0447	0.8439	0.5365	0.1703	9
16	8	-0.1918	3.9768	2	3.5590	0.1120	0.1474	-0.9891	0.0490	22
17	8	-0.2493	4.9342	3	2.9317	0.0484	-0.0723	-0.9974	0.1429	15
18	8	-0.2252	0.5422	2	2.7159	0.2319	0.4678	-0.8838	0.2871	12
19	8	-0.2539	2.8271	3	2.7596	0.0334	-0.6283	-0.7779	0.1347	20
20	8	-0.2606	2.3324	3	4.0533	0.0308	0.0244	-0.9997	0.0197	13
21	8	-0.3012	1.4631	2	4.1311	0.1073	0.9881	0.1538	0.0829	10
22	8	-0.3911	3.6197	3	4.2241	0.1325	-0.0075	-1.0000	0.0649	14
23	8	-0.4026	1.0122	3	3.7582	0.1529	0.3074	-0.9516	0.1424	18
24	8	-0.4623	1.9090	2	4.9980	0.0807	0.3623	-0.9321	0.1141	21
25	8	-0.5027	5.6245	3	4.3493	0.0162	0.1393	-0.9903	0.3753	17
26	8	-0.1036	5.8155	3	3.9637	0.0303	-0.8738	-0.4863	0.0824	25
27	8	0.3561	5.7620	2	3.9583	0.0758	0.9239	-0.3827	100.0000	-1
28	8	0.4121	6.1050	3	3.6943	0.2048	0.5971	-0.8022	-0.0125	27
29	8	-0.2958	6.2153	2	3.7578	0.0065	-1.0000	0.0000	100.0000	-1
30	8	-0.4721	6.5837	3	4.3125	0.0035	-0.7071	-0.7071	100.0000	-1
31	8	0.0743	6.7144	3	2.2718	0.1983	-0.5990	-0.8008	0.2018	30
1	9	0.4086	1.0650	1	3.3556	0.1669	-0.9993	0.0375	0.4498	23
2	9	0.4572	2.7889	3	4.2977	0.0446	-0.0784	-0.9969	0.0931	8
3	9	0.4731	4.2229	3	5.9005	0.0483	-0.6422	-0.7665	0.0831	6
4	9	0.4057	3.3452	2	4.4703	0.0174	-0.3162	-0.9487	0.1987	2
5	9	0.2124	0.5133	2	2.6215	0.1654	-0.1935	-0.9811	0.2510	12
6	9	0.3303	3.8034	2	4.0894	0.0075	-0.9950	-0.0995	0.1876	16
7	9	0.2809	1.9107	3	4.0469	0.0252	0.8737	0.4865	100.0000	-1
8	9	0.2836	2.3704	2	4.3355	0.0904	-0.4036	-0.9149	-0.0527	13
9	9	0.3145	4.5655	3	3.7084	0.0478	-0.8679	0.4967	0.3126	17
10	9	0.1386	1.4852	3	3.6158	0.1305	-0.5193	-0.8546	0.3589	23
11	9	0.1648	5.1083	2	2.5963	0.1236	-0.5906	-0.8070	0.0895	17
12	9	0.0110	-0.0636	2	-1.0000	0.4365	-0.1266	-0.9920	100.0000	-1
13	9	0.0732	2.1464	3	6.5047	0.1780	-0.0716	-0.9974	-0.0458	7
14	9	-0.0783	3.3327	2	3.6810	0.0433	-0.7677	-0.6408	0.1760	19
15	9	-0.2003	4.4370	3	3.1449	0.0354	0.9528	0.3035	0.1706	9
16	9	-0.1907	3.9719	2	3.5310	0.1034	0.1330	-0.9911	0.0482	22
17	9	-0.2490	4.9328	3	2.9533	0.0487	-0.0924	-0.9957	0.1382	15
18	9	-0.2227	0.5362	2	2.7255	0.2436	0.4814	-0.8765	0.2837	12
19	9	-0.2549	2.8266	3	2.7604	0.0358	-0.5944	-0.8042	0.1360	20
20	9	-0.2611	2.3306	3	4.0459	0.0324	0.1468	-0.9892	0.0217	13
21	9	-0.2980	1.4647	2	4.1274	0.1095	0.9980	0.0639	0.0771	10
